No,Manufacturing Initiative Associate,Co-op (US Domestic),1,2020 - Spring,4 Month,Massachusetts-Boston,Somerville,MA,United States,Intermediate,"Background
Greentown Learn is a mission driven 501(c)(3) spun out of Greentown Labs- the largest cleantech incubator in the US - and located at the epicenter of the Boston area innovation ecosystem. Greentown Learn's mission is to help hardware startups move from prototype to product, faster and with greater impact and meaningful regional economic growth.

Manufacturing Initiative
The Greentown Manufacturing Initiative connects startups with manufacturers, engineers, and other firms essential to a hardware startups supply chain. The Initiative makes connections throughout Massachusetts to break down barriers and help establish working relationships.

In practice, the Initiative requires someone who is adept at both creating and managing relationships. This applies to both manufacturers from across Massachusetts and startups from across the Greater Boston area. Relationship management includes scheduling and hosting tours at Greentown Labs, scheduling and attending tours off-site of manufacturing facilities, scheduling and execution of workshops, lunches, speaking events, seminars and other events as they arise. Ability to synthesize survey data, create marketing materials, develop outreach materials for both manufacturers and startups and manage website content is very important.

The successful applicant will be someone who can prioritize quickly, is passionate about entrepreneurship and the startup culture,  is a team player but works well with little direction and oversight, anticipates needs, has a sense of humor and can take ownership of projects.

This position will report to the Program Manager of the Somerville office.

Job Expectations:
Assist with the maintenance of accurate records of interviews, events and program progress
Must be able to work independently and with a small team
Collect, analyze and summarize data, update and optimize salesforce database
Provide research support the Executive Director and Managers and stay up to date on current events and publications surrounding manufacturing and hardware startups
Act as a liaison between program stakeholders - startups, manufacturers, and investors
Assist in the preparation of project materials for submission to granting agencies, and others, including but not limited to: articles, reports, and presentations
Manage relationships in a professional and respectful manner
Prepare, maintain, and update marketing materials, blog posts, websites & social media
Be able to assist with event management & execution

Minimum qualifications/requirements:
Prior work/internship experience preferred  
Community leader; president of entrepreneurship or engineering clubs is a plus
Strong written and verbal communication skills
Analytical mindset
Flexibility and ability to manage shifting priorities quickly
Team player
Detail oriented with experience managing events
Ability to work some evenings as needed
Familiarity with manufacturing processes is a plus
Other duties and responsibilities may be assigned as needed.
Salary: This is a full-time, non benefited position. This is a 4 month position with the possibility for extension.
 ",Entrepreneur,Hourly,17.5,17.5,Full Time (32+ Hours Per Week),D'Amore-McKim School Business,View Targeted Programs,1/1/20 23:59,Resume,NUcareers,"Greentown Labs, Inc.","Greentown Labs, Inc.",,www.greentownlearn.org,,,
No response,Applied Research (Software) Co-op,Co-op (US Domestic),2,2020 - Spring,6 Month,Massachusetts-Boston,Danvers,MA,United States,Intermediate to Advanced,"A little about Abiomed:
Abiomed is a fast-paced medical device company with a portfolio of percutaneous heart pumps that impact the lives of patients around the world. We have a strong Coop program that challenges students in multiple areas in Engineering with a focus on providing mentoring and learning opportunities through a growing curriculum.

Job Description:
The candidate will support the AIC Software and Impella Connect Firmware teams, closely working with a Software Engineer, DevOps. Typical responsibilities include:

Working in a service group
Help to administer and maintain engineering tools.
Help to manage 30 Linux and Windows servers.
Understand and solve engineering needs.
Provide input into process development and improvement.
Basic Qualification:
Senior or Grad student pursuing a degree in computer science, software engineering or computer engineering.
Strong design and analytical skills required.
Experience with Linux/Unix Administration with an ability to code shell and python or golang.
Experience in working with Ubuntu, CentOS, Windows 2016 & 2012 servers.
Experience with virtual machines and containers is a plus.
Work experience in Continuous Integration, Continuous Deployment, and Release Management. Skills to configure and manage a Jenkins server and set up and run builds.
Ability to install and configure tools / packages.
Knowledge in network protocols.
Experience with C and C++ programming languages is a plus.
Knowledge in LDAP, Active Directory and Rest API is a plus.
Demonstrated communication skills, both written and verbal.
Self-motivated and execute tasks in a timely manner without direct supervision.",Engineering,Hourly,17,23,Full Time (32+ Hours Per Week),College of Engineering,View Targeted Programs,1/31/20 23:59,Resume,NUcareers,"Abiomed, Inc.","Abiomed, Inc.",,,,,
No response,Applied Research (Software) Co-op,Co-op (US Domestic),2,2020 - Spring,6 Month,Massachusetts-Boston,Danvers,MA,United States,Intermediate to Advanced,"A little about Abiomed:
Abiomed is a fast-paced medical device company with a portfolio of percutaneous heart pumps that impact the lives of patients around the world. We have a strong Coop program that challenges students in multiple areas in Engineering with a focus on providing mentoring and learning opportunities through a growing curriculum.

Job Description:
The candidate will support the AIC Software and Impella Connect Firmware teams, closely working with a Software Engineer, DevOps. Typical responsibilities include:

Working in a service group
Help to administer and maintain engineering tools.
Help to manage 30 Linux and Windows servers.
Understand and solve engineering needs.
Provide input into process development and improvement.
Basic Qualification:
Senior or Grad student pursuing a degree in computer science, software engineering or computer engineering.
Strong design and analytical skills required.
Experience with Linux/Unix Administration with an ability to code shell and python or golang.
Experience in working with Ubuntu, CentOS, Windows 2016 & 2012 servers.
Experience with virtual machines and containers is a plus.
Work experience in Continuous Integration, Continuous Deployment, and Release Management. Skills to configure and manage a Jenkins server and set up and run builds.
Ability to install and configure tools / packages.
Knowledge in network protocols.
Experience with C and C++ programming languages is a plus.
Knowledge in LDAP, Active Directory and Rest API is a plus.
Demonstrated communication skills, both written and verbal.
Self-motivated and execute tasks in a timely manner without direct supervision.",Engineering,Hourly,17,23,Full Time (32+ Hours Per Week),College of Engineering,View Targeted Programs,1/31/20 23:59,Resume,NUcareers,"Abiomed, Inc.","Abiomed, Inc.",,,,,
No response,Applied Research (Software) Co-op,Co-op (US Domestic),2,2020 - Spring,6 Month,Massachusetts-Boston,Danvers,MA,United States,Intermediate to Advanced,"A little about Abiomed:
Abiomed is a fast-paced medical device company with a portfolio of percutaneous heart pumps that impact the lives of patients around the world. We have a strong Coop program that challenges students in multiple areas in Engineering with a focus on providing mentoring and learning opportunities through a growing curriculum.

Job Description:
The candidate will support the AIC Software and Impella Connect Firmware teams, closely working with a Software Engineer, DevOps. Typical responsibilities include:

Working in a service group
Help to administer and maintain engineering tools.
Help to manage 30 Linux and Windows servers.
Understand and solve engineering needs.
Provide input into process development and improvement.
Basic Qualification:
Senior or Grad student pursuing a degree in computer science, software engineering or computer engineering.
Strong design and analytical skills required.
Experience with Linux/Unix Administration with an ability to code shell and python or golang.
Experience in working with Ubuntu, CentOS, Windows 2016 & 2012 servers.
Experience with virtual machines and containers is a plus.
Work experience in Continuous Integration, Continuous Deployment, and Release Management. Skills to configure and manage a Jenkins server and set up and run builds.
Ability to install and configure tools / packages.
Knowledge in network protocols.
Experience with C and C++ programming languages is a plus.
Knowledge in LDAP, Active Directory and Rest API is a plus.
Demonstrated communication skills, both written and verbal.
Self-motivated and execute tasks in a timely manner without direct supervision.",Engineering,Hourly,17,23,Full Time (32+ Hours Per Week),College of Engineering,View Targeted Programs,1/31/20 23:59,Resume,NUcareers,"Abiomed, Inc.","Abiomed, Inc.",,,,,
No response,Applied Research (Software) Co-op,Co-op (US Domestic),2,2020 - Spring,6 Month,Massachusetts-Boston,Danvers,MA,United States,Intermediate to Advanced,"A little about Abiomed:
Abiomed is a fast-paced medical device company with a portfolio of percutaneous heart pumps that impact the lives of patients around the world. We have a strong Coop program that challenges students in multiple areas in Engineering with a focus on providing mentoring and learning opportunities through a growing curriculum.

Job Description:
The candidate will support the AIC Software and Impella Connect Firmware teams, closely working with a Software Engineer, DevOps. Typical responsibilities include:

Working in a service group
Help to administer and maintain engineering tools.
Help to manage 30 Linux and Windows servers.
Understand and solve engineering needs.
Provide input into process development and improvement.
Basic Qualification:
Senior or Grad student pursuing a degree in computer science, software engineering or computer engineering.
Strong design and analytical skills required.
Experience with Linux/Unix Administration with an ability to code shell and python or golang.
Experience in working with Ubuntu, CentOS, Windows 2016 & 2012 servers.
Experience with virtual machines and containers is a plus.
Work experience in Continuous Integration, Continuous Deployment, and Release Management. Skills to configure and manage a Jenkins server and set up and run builds.
Ability to install and configure tools / packages.
Knowledge in network protocols.
Experience with C and C++ programming languages is a plus.
Knowledge in LDAP, Active Directory and Rest API is a plus.
Demonstrated communication skills, both written and verbal.
Self-motivated and execute tasks in a timely manner without direct supervision.",Engineering,Hourly,17,23,Full Time (32+ Hours Per Week),College of Engineering,View Targeted Programs,1/31/20 23:59,Resume,NUcareers,"Abiomed, Inc.","Abiomed, Inc.",,,,,
No response,Applied Research (Software) Co-op,Co-op (US Domestic),2,2020 - Spring,6 Month,Massachusetts-Boston,Danvers,MA,United States,Intermediate to Advanced,"A little about Abiomed:
Abiomed is a fast-paced medical device company with a portfolio of percutaneous heart pumps that impact the lives of patients around the world. We have a strong Coop program that challenges students in multiple areas in Engineering with a focus on providing mentoring and learning opportunities through a growing curriculum.

Job Description:
The candidate will support the AIC Software and Impella Connect Firmware teams, closely working with a Software Engineer, DevOps. Typical responsibilities include:

Working in a service group
Help to administer and maintain engineering tools.
Help to manage 30 Linux and Windows servers.
Understand and solve engineering needs.
Provide input into process development and improvement.
Basic Qualification:
Senior or Grad student pursuing a degree in computer science, software engineering or computer engineering.
Strong design and analytical skills required.
Experience with Linux/Unix Administration with an ability to code shell and python or golang.
Experience in working with Ubuntu, CentOS, Windows 2016 & 2012 servers.
Experience with virtual machines and containers is a plus.
Work experience in Continuous Integration, Continuous Deployment, and Release Management. Skills to configure and manage a Jenkins server and set up and run builds.
Ability to install and configure tools / packages.
Knowledge in network protocols.
Experience with C and C++ programming languages is a plus.
Knowledge in LDAP, Active Directory and Rest API is a plus.
Demonstrated communication skills, both written and verbal.
Self-motivated and execute tasks in a timely manner without direct supervision.",Engineering,Hourly,17,23,Full Time (32+ Hours Per Week),College of Engineering,View Targeted Programs,1/31/20 23:59,Resume,NUcareers,"Abiomed, Inc.","Abiomed, Inc.",,,,,
No response,Software Engineer (Cloud) Co-op,Co-op (US Domestic),1,2020 - Spring,6 Month,Massachusetts-Boston,Danvers,MA,United States,Intermediate to Advanced,"ABOUT US:
Abiomed is an innovative medical device company focused on recovering hearts and saving lives.   We have a single guiding mission:  ""Patients First.""   With corporate headquarters in Danvers, Massachusetts, offices in Aachen & Berlin, Germany and Tokyo, Japan, Abiomed's 1,000+ employees form one of the fastest growing medical technology companies in the world.  Abiomed attracts and retains exceptional talent with our collaborative culture, passion for our work, and a strong commitment to employee professional development. 
 
POSITION SUMMARY
The Software Engineer (SE) Co-op will be mentored & coached with Abiomed's Cloud Architect. The SE will be part of ensuring Abiomed's cloud software success. They will be involved in the entire lifecycle of software development (e.g., DevOps automation testing, cloud development).  At the end of the co-op the student will have gained valuable skills for future personal/career development.
 
KEY RESPONSIBILITIES
Design/Implement Automation tests for Cloud project 
Design/Implement Unit Tests for Cloud project
Support Developer Operations (e.g., Build, Release operations)
Work with the software architect and UX designer to implement feedback from the VOC
 
REQUIREMENTS
Student pursuing a degree in computer science, software engineering or computer engineering
Strong design, testing and analytical skills required (e.g. engineering and statistical analysis)
Proficient in Python and C#.
Demonstrated communication skills, both written and verbal
Self-motivated. Execute tasks in a timely manner without direct supervision",Engineering,Hourly,17,,Full Time (32+ Hours Per Week),College of Engineering,View Targeted Programs,1/31/20 23:59,Resume,NUcareers,"Abiomed, Inc.","Abiomed, Inc.",,,,,
No,Information Technology Co-Op,Co-op (US Domestic),1,2020 - Spring,6 Month,Massachusetts-Boston,Boston,MA,United States,Suited to All Levels,"Company Overview:
BlueWave Solar is a B Corporation on a mission to revolutionize energy with simple, powerful solar solutions.
We have a rapidly growing team of experts intensely focused on increasing our solar loan footprint, refining our Solar Management Platform software, developing and managing community solar projects, and forging efficient capital partnerships that enable consumers to choose local, low-cost solar power. We are constantly innovating to keep pace with the evolving energy industry, and that spirit of innovation is what drives our company's dynamic culture. We are an energetic, driven and welcoming group of people that is looking for our ""people person"" to help us build the right team to support us in meeting our goals.
When you join the BlueWave community, you join a team doing all that we can to be transparent, sustainable and high-integrity. We don't just want to do business, we want to do good business. Because of our commitment to B Corp Certification we hold ourselves to high standards when it comes to our impact on the environment, our employees, our communities, and our customers.

Position Description:
BlueWave has an immediate opening for an Information Technology Co-op, reporting to the Managing Director of Information Technology.
The co-op will be an active member of a small and dynamic IT team whose mission is to support BlueWave's growth while making company operations efficient, secure and compliant. The IT Co-op will configure and provision company laptops, maintain laptop inventory, troubleshoot and resolve technical issues, and help administer our security and compliance programs. Depending on the skills and interests of the co-op, projects may include access controls testing, application implementations (e.g. Active Directory, Mimecast), and network monitoring, depending on the priorities and needs of our growing business.

We Seek: smart, motivated self-starters looking to gain experience in Information Technology, Security and Compliance.

Is this you?

Duties Responsibilities:
· Develop an intimate understanding of BlueWave business processes and technologies
· Provision company laptops and maintain laptop inventory
· Troubleshoot and resolve technical issues
· Administer Microsoft O365, Box.com, and our VOIP Phone System
· Conduct compliance controls testing in order to ensure employee adherence to BlueWave security policies
· Perform other duties as assigned

Required Qualifications/Skills/Education:
· Expected or completed degree in Business, Engineering, Information Systems or a related field
· Desire to learn cloud application administration, monitoring and troubleshooting
· Ability to work efficiently and independently with modest supervision
· Desire to learn information security policies and operations",IT/Systems,Hourly,17,,Full Time (32+ Hours Per Week),Coll of Computer & Info Sci,View Targeted Programs,1/31/20 23:59,Resume,NUcareers,BlueWave Solar,BlueWave Solar,,www.bluewavesolar.com,,,
No,Account Team Co-op,Co-op (US Domestic),1,2020 - Spring,6 Month,Massachusetts-Boston,Charlestown,MA,United States,Suited to All Levels,"Position Overview
 
Boston Interactive is seeking an energetic, self-motivated Account Team Co-op to join our talented team! The Accounts Team work collaboratively with each other and internal project teams to manage the day-to-day activities of interactive projects and deliver the highest level of service to our clients.
 
 
Responsibilities
 
Collaborate with Account Team in consulting with clients on large-scale interactive projects
Participate in the testing process, reviewing project deliverables and ensuring work quality standards are achieved 
Participate in QA/Testing/Bug logging for assigned interactive projects
Participate in weekly meetings to review project status and resource planning 
Update project schedules and resource plans within agency project management and time reporting tool 
Build out websites using common content management systems
Work with internal team during content entry period of website design
Qualifications and Skills
 
Required:
Knowledge of CMS systems (Kentico, Drupal, WordPress)
Some knowledge of basic HTML code
Ability to work well with team and adapt to changing environments 
High energy and eager personality ready to take on tasks as they come 
Awesome attitude and a willingness to learn! 
Excellent interpersonal/communication skills 
Ability to set and manage to expectations appropriately 
Passionate about the web, strong blend of technical and creative dexterity 
Organized, flexible, goal-oriented, results-driven individual 
Thrives in a fast-paced, dynamic environment with ability to effectively manage multiple tasks simultaneously 
Expert ping pong skills (just kidding, beginners welcome)
[1]",Account Management/Planning,Hourly,17,,Full Time (32+ Hours Per Week),Coll of Computer & Info Sci,View Targeted Programs,1/31/20 23:59,Resume,NUcareers,Boston Digital,"Smartwebs, Inc.",,www.bostondigital.com,,,
No response,Logistics Planning Co-op,Co-op (US Domestic),1,2020 - Spring,6 Month,Massachusetts-Boston,Taunton,MA,United States,Intermediate,"About the Company
Cardinal Health is a $10 billion global healthcare products leader dedicated to innovation and long-term growth. Cardinal Health creates innovative medical solutions for better patient outcomes and delivers value through clinical leadership and excellence

General Overview and Summary of Position
The Logistics Planning Department is responsible for the daily operations of specific Cardinal Health-owned manufacturing plants and outside suppliers. Some of the major Key Performance Indicator's (KPI's) include Average Backorders, Fill Rates, and Total Inventory. We work closely with various other functional groups such as Marketing, Manufacturing, Sourcing, and Customer Service.

The Logistics Co-op provides essential support to the Logistics Planning team with report and database management.  This position also has end to end supply chain planning for a product family manufactured at one of our Cardinal Health sites, which will include collaboration with Marketing on sales forecasting and Manufacturing on supply recovery and inventory planning.

The candidate should be proficient with technology, demonstrate good time management and be detail oriented.  He or she should be a fast and resourceful learner, who shows initiative, exhibits strong communication, interpersonal skills, and can work both independently and as part of a team.

This is a great environment for any Co-op student interested in learning more about a global supply chain, as well as how a large global company runs on a day to day basis.  You will have the ability to visit manufacturing plants, meet with employees from various functional areas, and gain hands-on supply chain experience.

Required Skills
Experience with one or more prior co-ops, preferably related to Supply Chain
Follow up and time management skills
Strong analytical skills along with attention to detail
Passionate, inquisitive individuals with a drive to succeed
Ability to learn new concepts and systems on the fly
Preferred Skills
Prior experience with MS-Excel and Access, preferably with a course in database
Basic knowledge of SCM, preferably with 1-2 courses taken in SCM
Majors Preferred
Supply Chain Management (SCM), Management Information Systems (MIS) or Business Administration
Transportation
Cardinal Health is  accessible by public transportation. If the Commuter Rail option is chosen, Co-ops can get off at the Mansfield Crossing station, and take a taxi to the Cardinal Health campus which should take approximately 5 minutes. By car, it is approximately 45 minutes from Boston.

Coordinator: Elinor Levine

To learn more about this or other Co-op opportunities/career paths in Business Click Here: https://drive.google.com/file/d/0B_zA5C7Gf85XZC1ZOVhsdDMzZk0/view
 ",Supply Chain Management/Logistics,Hourly,17,19,Full Time (32+ Hours Per Week),D'Amore-McKim School Business,View Targeted Programs,1/31/20 23:59,Resume,NUcareers,Cardinal Health,Cardinal Health,Elinor Levine,cardinalhealth.com,,,
No response,Software Engineering Co-op,Co-op (US Domestic),2,2020 - Spring,6 Month,Massachusetts,Westford,MA,United States,Intermediate to Advanced,"Job Purpose:
Cynosure's internship program provides students the opportunity to participate in engineering of laser and RF systems.  The co-op will work closely with software engineers and with cross functional team of engineers and technicians including Mechanical, Electrical and Optical. Specific tasks include: Design, implement, test, collect and analyze data, and document production systems, prototypes, and test fixtures.
 
Duties: 
Contribute to the architecture and implementation of a distributed control system with Windows as the primary user facing platform technology.
Participate in design and code reviews.
Develop and test algorithms, scripts, and procedures in production of new and existing products.
Prepare, execute and evaluate design verification protocols for new or modified products ensuring that the design specifications are met.
Utilize Microsoft Visual Studio and Team Foundation Server (TFS) to create and maintain source code, bug reports and requirements.",Engineering,Hourly,17,20,Full Time (32+ Hours Per Week),College of Engineering,View Targeted Programs,1/31/20 23:59,Resume,NUcareers,"Cynosure, Inc.","Cynosure, Inc.",,www.cynosure.com,,,
Yes,Incubator Resources Associate,Co-op (US Domestic),1,2020 - Spring,6 Month,Massachusetts-Boston,Somerville,MA,United States,Intermediate to Advanced,"Job Title: Incubator Resources Associate
Job Level: Full-Time (Hourly)

Job Summary:

You're a great fit for this role if you are an entrepreneurial engineer with a passion for the future of the planet!

Greentown Labs, a mission-driven social enterprise, proudly fosters a vibrant culture emphasizing teamwork, positivity, personal growth and passion. We seek employees who share our zeal for clean technology, sustainability, entrepreneurship, and wish to grow with a thriving organization. The mission of Greentown Labs is to enable cleantech and energy entrepreneurs to focus on their inventions that will solve the world's most pressing energy and environmental problems.

This position will report directly to both the Director of Operations and the Lab & Member Resources Manager and will play a key role in supporting day-to-day operations of over 90 different start-up companies and third-parties associated with the incubator. This position will help ensure smooth and seamless functioning of the ""member resources"" offered to member companies including machine shop equipment, 3d printers, an electronics lab, shared tools and much more. Supporting maintenance of equipment, documentation of use, systemizing access, and producing test parts will make up the majority of the day-to-day for the person filling this roll.

To a lesser extent, the associate will also support community-focused endeavors like facilitating meetups, garnering feedback and galvanizing users of shared equipment around the mission of enhancing our offerings to match the needs of our current and projected membership.

Primary Responsibilities of this Role: 
- Work with the Greentown team and Greentown members on strategies to make a supportive and one of a kind ecosystem and incubation space for clean tech
- Perform daily safety walk-throughs of Greentowns facility as well as equipment checklists, inspection, management, and maintenance 
- Support the safety training and safe use of all equipment.
- Provide support on community programming initiatives such as Lunch & Learns, Team Lunches, and monthly
- EnergyBar! networking events
- Assist with G.R.I.D. (Greentown's co-working intranet) upkeep & development
- Monitor and respond to our larger community Slack channels for troubleshooting and support.

Required Skills and Experience:
- Familiarity and comfort using a range of equipment including: 3D printers, laser cutting systems, CNC machine(s), mills, drill presses, saws, bending/breaking tools.
- Extracurricular activities demonstrating a strong interest in troubleshooting, hardware hacking, clean technology, energy & sustainability
- Ability to prioritize and juggle multiple tasks at once
- Capacity to predict and plan around potential operational failures
- Be able to lift 40 pounds of weight
- Excellent written communication and public speaking skills
- Can-do attitude & an eagerness to learn!
- Familiarity with web design and basic coding skills are a plus

Detailed Job Description:
- Develop more efficient systems to provide access to shared equipment while ensuring uses are doing so safely.
- Synthesize and manage company data spreadsheets and matrices
- Daily checklist execution of prototyping lab and machine shop
- Work with other members of the operations team to promote OSHA (Occupational Safety and Health Assoc.) compliance
- Assist with data entry using Google for Business tols
- Provide support on construction projects
- Lead tours through the facility when requested
- Develop relationships with a variety of 3rd parties to ensure steady supply flow to the facilities
- Update, maintain, and develop the Greentown Resources and Information Directory AKA G.R.I.D (intranet co-working software platform)
- Provide assistance to Operations & Community Manager with event planning logistics, set-up, execution, and take-down
- Work with senior team members when requested to provide hiring and interview support

Compensation: Starting at $17.00 / hr

Perks:
- Monthly MBTA pass
- Bike racks & showers on-site
- Work at The Coolest Startup Space in Boston!
- Lots of great food at weekly Greentown Labs events
- A fun community of quirky entrepreneurs
- Endless networking opportunities",Operations,Hourly,17,,Full Time (32+ Hours Per Week),D'Amore-McKim School Business,View Targeted Programs,1/31/20 23:59,Resume,NUcareers,"Greentown Labs, Inc.","Greentown Labs, Inc.",,greentownlabs.com,,,
No response,Strategic Data & Operations Associate,Co-op (US Domestic),1,2020 - Spring,6 Month,Massachusetts-Boston,Somerville,MA,United States,Intermediate,"Job Title:             Strategic Data & Operations Associate
Job Level:            Full-Time (Hourly)

Job Summary:

Greentown Labs, a mission-driven social enterprise, proudly fosters a vibrant culture emphasizing teamwork, positivity, personal growth and passion. We seek employees who share our zeal for clean technology, sustainability, entrepreneurship, and wish to grow with a thriving organization. The mission of Greentown Labs is to enable cleantech and energy entrepreneurs to focus on their inventions that will solve the world's most pressing energy and environmental problems.

This position will report directly to the Head of Operations and will play a key role in supporting day-to-day operations of over 90 different start-up companies, Greentown Labs staff, and third-parties associated with the incubator. This position will help ensure smooth and seamless functioning of the incubator through facility management, data collection, systems establishment and maintenance and administrative support. To a lesser extent, the associate will also support event and catering logistics and execution.

Primary Responsibilities of this Role: 
Work with the Greentown team improve strategic management and communication of Greentown company, partner and member data through the implementation of Salesforce
Provide basic administrative responsibilities and hands on technical implementation support within Salesforce and data management platforms 
Assist in the development and improvement of systems and processes within Salesforce and the Ops Team 
Spearhead development of documentation, systems, and trainings for Salesforce users on the Ops Team 
Help train new users and continuing education for existing users on new feature releases 
Manage, analyze, and present Operational data for the company and on our member companies 
Perform daily facility and office space checklists, inspection, management and maintenance
Provide operational support to the Ops Team as needed, including for community programming and events
Provide backup support for covering reception and other facilities 
Required Skills and Experience:
Experience with Salesforce or CRM software is preferred 
Marketing, Communications, Business, Operations research, or related major with a strong academic record
Extracurricular activities demonstrating an interest in clean technology, energy, sustainability, leadership, & initiative
Ability to prioritize and juggle multiple tasks at once
Positive, can-do attitude
Capacity to predict and plan around potential operational failures
Be able to lift 40 pounds of weight (for Ops deliveries)
Excellent written communication and public speaking skills
Experience with computer programming is a plus
Experience with Excel or other data analytics tools is required
Experience writing or developing policy a plus
Compensation:

Starting at $17.00 / hr

Perks:

Monthly MBTA pass
Bike racks & showers on-site
Work at The Coolest Startup Space in Boston!
Lots of great food at weekly Greentown Labs events
A fun community of quirky entrepreneurs
Endless networking opportunities",Operations,Hourly,17,,Full Time (32+ Hours Per Week),D'Amore-McKim School Business,View Targeted Programs,1/31/20 23:59,Resume,NUcareers,"Greentown Labs, Inc.","Greentown Labs, Inc.",,www.GreentownLabs.com,,,
No response,Research Assistant Engineer,Co-op (US Domestic),1,2020 - Spring,6 Month,Massachusetts,Holliston,MA,United States,Suited to All Levels,"Liberating Technologies, Inc. (LTI) is a leading supplier of upper-limb prosthetic devices for adults and children.  LTI is a subsidiary of College Park Industries (CPI), which specializes in lower limb prosthetics. Located in Holliston, MA, LTI is a 20-employee team that is part of the 100-employee CPI company. The LTI engineering research division is currently focused on product development of novel prosthetic and orthotic technologies to increase mobility, advance control, and improve patient quality of life.
The LTI co-op opportunity will provide exposure to various technologies, and mentorship in skills, tools, and principles of research engineering.  The job would assist in various facets of multiple externally-funded research programs.

Current projects include:
+ Design and development of prosthetic terminal devices and active powered orthotics
+ Wireless control and sensor system for prostheses
+ Development of novel upper-limb terminal devices
+ Video game interface for prosthetic training of electromyography (EMG) control signals
+ Voice recognition control of prostheses
+ Design of novel prosthetic foot and knee prostheses
Mentorship Opportunities:
+ Research and development process
+ Electro-mechanical design and prototyping
+ 3D modeling and printing
+ Agile Scrum methodologies
+ GIT tools for revision control
-----
The Research Assistant Engineer role supports engineering projects by adapting and applying engineering techniques; conducting tests and inspections; and communicating data and concepts.

Functions of the position  include (but are not limited to):
+ Electro-mechanical design, assembly, and testing
+ Experimental data collection and analysis
+ Sensor testing and calibration
+ System root-cause analysis 
+ Prototype development

Qualifications: 
+ Knowledge of engineering design principles
+ Confidence in Matlab and/or MS Excel for data analysis and presentation
+ Experience in LabVIEW graphical interfaces and data acquisition
+ Adaptability, and a willingness to learn new skills
+ Able to work in a fast-paced and variable work environment

Additional Qualifications (preferred, but not necessary):
 + General tool competency, including the use of drills, mills, and other industrial/mechanical shop tools
 + Basic electrical skills, including the use of microcontrollers for prototyping circuits and interfacing sensors
 + Rapid prototyping / 3D printing experience
Optional Qualifications
+ Software/Firmware development (C/C++)
+ Android or iOS app development

-----
We are accepting applications on a rolling basis. 
Liberating Technologies, Inc. is an Equal Opportunity Employer
[ 02 Jan 2020 ? 26 Jun 2020 ]",Engineering,Hourly,17,23,Full Time (32+ Hours Per Week),College of Engineering,View Targeted Programs,1/31/20 23:59,Resume,NUcareers,Liberating Technologies Inc,Liberating Technologies Inc,,www.liberatingtech.com,,,
